Object Number,Object ID,Department,AccessionYear,Object Name,Culture,Artist Display Name,Artist Nationality,Object Begin Date,Object End Date,Credit Line,Country,Classification
1989.363.152,49174,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Shitao (Zhu Ruoji),Chinese,1644,1707,"Bequest of John M. Crawford Jr., 1988",,Calligraphy
1989.363.153,49175,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Shitao (Zhu Ruoji),Chinese,1699,1699,"Bequest of John M. Crawford Jr., 1988",,Paintings
1972.122a–l,49176,Asian Art,1972.0,Album,China,Shitao (Zhu Ruoji),Chinese,1690,1707,"The Sackler Fund, 1972",,Paintings
1982.126,49177,Asian Art,1982.0,Handscroll,China,Shitao (Zhu Ruoji),Chinese,1690,1707,"Purchase, The Dillon Fund Gift, 1982",,Paintings
1987.202,49178,Asian Art,1987.0,Hanging scroll,China,Shitao (Zhu Ruoji),Chinese,1692,1712,"Gift of John M. Crawford Jr., 1987",,Paintings
1989.363.154a–h,49179,Asian Art,1989.0,Album,China,Shitao (Zhu Ruoji),Chinese,1644,1707,"Bequest of John M. Crawford Jr., 1988",,Paintings
1989.363.155a–h,49180,Asian Art,1989.0,Album,China,Shitao (Zhu Ruoji),Chinese,1644,1707,"Bequest of John M. Crawford Jr., 1988",,Paintings
1976.1.1,49181,Asian Art,1976.0,Hanging scroll,China,Shitao (Zhu Ruoji),Chinese,1695,1707,"Gift of Douglas Dillon, 1976",,Paintings
1980.426.4,49182,Asian Art,1980.0,Hanging scroll,China,Shitao (Zhu Ruoji),Chinese,1644,1707,"Gift of Douglas Dillon, 1980",,Paintings
1981.285.13,49183,Asian Art,1981.0,Hanging scroll,China,Shitao (Zhu Ruoji),Chinese,1705,1705,"Ex coll.: C. C. Wang Family, Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1981",,Paintings
1989.363.156,49185,Asian Art,1989.0,Hanging scroll,China,Wang Yuanqi,Chinese,1695,1695,"Bequest of John M. Crawford Jr., 1988",,Paintings
1989.363.157,49186,Asian Art,1989.0,Handscroll,China,Wang Yuanqi,Chinese,1709,1709,"Bequest of John M. Crawford Jr., 1988",,Paintings
1977.8,49187,Asian Art,1977.0,Handscroll,China,Wang Yuanqi,Chinese,1711,1711,"Ex coll.: C. C. Wang Family, Purchase, Douglas Dillon Gift, 1977",,Paintings
13.100.44,49188,Asian Art,1913.0,Folding fan mounted as an album leaf,China,Wang Yuanqi|Unidentified Artist,Chinese,1715,1911,"John Stewart Kennedy Fund, 1913",,Paintings
16.61,49189,Asian Art,1916.0,Vase,China,,,1567,1633,"Rogers Fund, 1916",,Ceramics
"14.40.129a, b",49190,Asian Art,1914.0,Vase,China,,,1736,1795,"Bequest of Benjamin Altman, 1913",,Ceramics
"14.40.130a, b",49191,Asian Art,1914.0,Vase,China,,,1736,1795,"Bequest of Benjamin Altman, 1913",,Ceramics
17.13,49192,Asian Art,1917.0,Bottle,China,,,581,618,"Rogers Fund, 1917",,Ceramics
14.66,49193,Asian Art,1914.0,Tray,China,,,700,799,"Rogers Fund, 1914",,Ceramics
65.82.1,49194,Asian Art,1965.0,Amphora,China,,,671,749,"Anonymous Gift, 1965",,Ceramics
25.20.4,49195,Asian Art,1925.0,Figure,China,,,667,733,"Rogers Fund, 1925",,Sculpture
11.83.1,49196,Asian Art,1911.0,Figure,China,,,667,749,"Rogers Fund, 1911",,Tomb Pottery
11.83.4,49197,Asian Art,1911.0,Figure,China,,,667,699,"Rogers Fund, 1911",,Tomb Pottery
11.83.2,49198,Asian Art,1911.0,Figure,China,,,667,749,"Rogers Fund, 1911",,Tomb Pottery
11.83.3,49199,Asian Art,1911.0,Figure,China,,,667,749,"Rogers Fund, 1911",,Tomb Pottery
18.56.42,49200,Asian Art,1918.0,Bowl,China,,,800,899,"Rogers Fund, 1918",,Ceramics
18.56.45,49201,Asian Art,1918.0,Ewer,China,,,800,899,"Rogers Fund, 1918",,Ceramics
16.149.1,49202,Asian Art,1916.0,Mold,China,,,1000,1199,"Gift of C. T. Loo, 1916",,Ceramics
18.56.68,49203,Asian Art,1918.0,Jar,China,,,1000,1199,"Rogers Fund, 1918",,Ceramics
26.292.73,49204,Asian Art,1926.0,Ewer,China,,,1000,1199,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
24.170.8,49205,Asian Art,1924.0,Small bowl,China,,,1115,1234,"Fletcher Fund, 1924",,Ceramics
23.54.2,49206,Asian Art,1923.0,Vase,China,,,1000,1133,"Rogers Fund, 1923",,Ceramics
26.292.56,49207,Asian Art,1926.0,Vase,China,,,1000,1199,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
25.219.1,49208,Asian Art,1925.0,Ewer,China,,,1000,1099,"Fletcher Fund, 1925",,Ceramics
66.89,49209,Asian Art,1966.0,Bowl,China,,,1300,1368,"Purchase, Mary Griggs Burke Gift, 1966",,Ceramics
26.292.26,49210,Asian Art,1926.0,Bowl,China,,,1171,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
26.292.51,49211,Asian Art,1926.0,Pillow,China,,,1100,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
25.215.7,49212,Asian Art,1925.0,Dish,China,,,1100,1399,"Fletcher Fund, 1925",,Ceramics
26.292.80,49213,Asian Art,1926.0,Kiln waster,China,,,1100,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
18.57.1,49214,Asian Art,1918.0,Ewer,China,,,1000,1099,"Rogers Fund, 1918",,Ceramics
1970.214,49215,Asian Art,1970.0,Bottle,China,,,1334,1366,"Seymour Fund, 1970",,Ceramics
"26.271.1a, b",49216,Asian Art,1926.0,Bottle,China,,,1334,1366,"Rogers Fund, 1926",,Ceramics
26.292.2,49217,Asian Art,1926.0,Bowl,China,,,1368,1644,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
45.42.5,49218,Asian Art,1945.0,Flower pot,China,,,1271,1368,"Gift of John D. Rockefeller Jr., and Harris Brisbane Dick Fund, by exchange, 1945",,Ceramics
1989.363.158,49219,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Wang Shihong,Chinese,1658,1723,"Bequest of John M. Crawford Jr., 1988",,Calligraphy
24.80.198,49220,Asian Art,1924.0,Dish,China,,,1400,1433,"Bequest of Mary Clark Thompson, 1923",,Ceramics
61.200.52,49222,Asian Art,1961.0,Bottle,China,,,1471,1499,"Bequest of John D. Rockefeller Jr., 1960",,Ceramics
17.120.151,49223,Asian Art,1917.0,Bowl,China,,,1500,1650,"Mr. and Mrs. Isaac D. Fletcher Collection, Bequest of Isaac D. Fletcher, 1917",,Ceramics
17.146.2,49224,Asian Art,1917.0,Bowl,China,,,1500,1525,"Rogers Fund, 1917",,Ceramics
25.222.6,49225,Asian Art,1925.0,Stem bowl,China,,,1500,1533,"Fletcher Fund, 1925",,Ceramics
13.220.11,49226,Asian Art,1913.0,Hanging scroll,China,Li Yin|Unidentified Artist|Ma Kui,Chinese|Chinese,1644,1911,"John Stewart Kennedy Fund, 1913",,Paintings
1982.125a–l,49227,Asian Art,1982.0,Hanging scrolls,China,Yuan Jiang,Chinese,1691,1691,"Purchase, The Dillon Fund Gift, 1982",,Paintings
29.80.2,49228,Asian Art,1929.0,Roof tile fragment,China,,,1368,1644,"Gift of Mrs. H. Fairfield Osborn, 1929",,Ceramics
1970.24,49229,Asian Art,1970.0,Plate,China,,,1526,1550,"Seymour Fund, 1970",,Ceramics
13.220.122,49230,Asian Art,1913.0,Hanging scroll,China,Tan Song,Chinese,1748,1748,"John Stewart Kennedy Fund, 1913",,Paintings
50.145.261,49231,Asian Art,1950.0,Bowl,China,,,1571,1699,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
79.2.1084,49233,Asian Art,1879.0,Dish,China,,,1626,1650,"Purchase by subscription, 1879",,Ceramics
14.76.7,49234,Asian Art,1914.0,Hanging scroll,China,Shen Quan,Chinese,1744,1744,"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914
",,Paintings
24.170.7,49235,Asian Art,1924.0,Dish,China,,,1621,1627,"Fletcher Fund, 1924",,Ceramics
1989.363.164,49236,Asian Art,1989.0,Album leaf,China,Bian Shoumin,Chinese,1729,1750,"Bequest of John M. Crawford Jr., 1988",,Paintings
1981.285.8a–f,49237,Asian Art,1981.0,Album,China,Gao Fenghan,Chinese,1736,1736,"Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1981",,Paintings
1989.363.159,49238,Asian Art,1989.0,Hanging scroll,China,Gao Fenghan,Chinese,1683,1749,"Bequest of John M. Crawford Jr., 1988",,Paintings
13.220.119,49239,Asian Art,1913.0,Hanging scroll,China,Hua Yan,Chinese,1752,1752,"John Stewart Kennedy Fund, 1913",,Paintings
1980.426.5a–h,49240,Asian Art,1980.0,Album,China,Wang Shishen,Chinese,1745,1745,"Gift of Douglas Dillon, 1980",,Paintings
1989.363.161,49241,Asian Art,1989.0,Hanging scroll,China,Li Shan,Chinese,1749,1749,"Bequest of John M. Crawford Jr., 1988",,Paintings
1989.363.162,49242,Asian Art,1989.0,Hanging scroll,China,Li Shan,Chinese,1686,1756,"Bequest of John M. Crawford Jr., 1988",,Paintings
1989.363.160,49243,Asian Art,1989.0,Hanging scroll,China,Jin Nong,Chinese,1759,1759,"Bequest of John M. Crawford Jr., 1988",,Paintings
1981.285.7,49244,Asian Art,1981.0,Handscroll,China,Zheng Xie,Chinese,1742,1742,"Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1981",,Paintings
17.146.1,49245,Asian Art,1917.0,Plate,China,,,1567,1633,"Rogers Fund, 1917",,Ceramics
"17.165a, b",49246,Asian Art,1917.0,Covered bowl,China,,,1651,1675,"Anonymous Gift, 1917",,Ceramics
1971.256,49247,Asian Art,1971.0,Hanging scroll,China,Li Fangying,Chinese,1743,1743,"From the P. Y. and  Kinmay W. Tang Family Collection, Gift of Professor Wen Fong, 1971",,Paintings
"14.40.313a, b",49248,Asian Art,1914.0,Covered jar,China,,,1667,1733,"Bequest of Benjamin Altman, 1913",,Ceramics
1986.206,49249,Asian Art,1986.0,Hanging scroll,China,Unidentified Artist,,1760,1760,"Purchase, The Dillon Fund Gift, 1986",,Paintings
"13.220.127a, b",49250,Asian Art,1913.0,Handscrolls,China,Qianlong Emperor,Chinese,1762,1767,"John Stewart Kennedy Fund, 1913",,Paintings
1984.16a–c,49251,Asian Art,1984.0,Handscroll,China,Xu Yang,Chinese,1770,1770,"Purchase, The Dillon Fund Gift, 1984",,Paintings
47.81.2,49252,Asian Art,1947.0,Album,China,Unidentified Artist|Yao Wenhan,Chinese,1900,1933,"Gift of Mrs. Edward S. Harkness, 1947",,Paintings
1989.363.163,49253,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Wang Chen,Chinese,1788,1788,"Bequest of John M. Crawford Jr., 1988",,Paintings
13.220.34,49254,Asian Art,1913.0,Hanging scroll,China,Luo Ping,Chinese,1773,1773,"John Stewart Kennedy Fund, 1913",,Paintings
1982.7.4,49255,Asian Art,1982.0,Folding fan,China,Unidentified Artist,,1700,1799,"Purchase, The Dillon Fund Gift, 1982",,Paintings
1989.363.95,49256,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Zhu Lu,Chinese,1600,1632,"Bequest of John M. Crawford Jr., 1988",,Paintings
14.40.401,49344,Asian Art,1914.0,Vase,China,,,1667,1733,"Bequest of Benjamin Altman, 1913",,Ceramics
61.200.12,49345,Asian Art,1961.0,Figure,China,,,1667,1733,"Bequest of John D. Rockefeller Jr., 1960",,Ceramics
61.200.33,49346,Asian Art,1961.0,Vase,China,,,1667,1733,"Bequest of John D. Rockefeller Jr., 1960",,Ceramics
65.225.3,49348,Asian Art,1965.0,Water coupe,China,,,1690,1732,"Gift of Edwin C. Vogel, 1965",,Ceramics
29.100.352,49349,Asian Art,1929.0,Brush washer,China,,,1662,1722,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,Ceramics
"14.40.369a, b",49350,Asian Art,1914.0,Seal color box,China,,,1690,1732,"Bequest of Benjamin Altman, 1913",,Ceramics
50.145.294,49351,Asian Art,1950.0,Vase,China,,,1678,1688,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
79.2.153,49352,Asian Art,1879.0,Vase,China,,,1709,1709,"Purchase by subscription, 1879",,Ceramics
79.2.11,49353,Asian Art,1879.0,Figure,China,,,1667,1733,"Purchase by subscription, 1879",,Ceramics
79.2.128,49354,Asian Art,1879.0,Bowl,China,,,1700,1799,"Purchase by subscription, 1879",,Ceramics
79.2.621,49355,Asian Art,1879.0,Plate,China,,,1720,1760,"Purchase by subscription, 1879",,Ceramics
14.40.200,49356,Asian Art,1914.0,Vase,China,,,1723,1735,"Bequest of Benjamin Altman, 1913",,Ceramics
24.80.286,49357,Asian Art,1924.0,Dish,China,,,1723,1735,"Bequest of Mary Clark Thompson, 1923",,Ceramics
09.194.23,49358,Asian Art,1909.0,Bowl,China,,,1723,1735,"Rogers Fund, 1909",,Ceramics
79.2.469,49360,Asian Art,1879.0,Vase,China,,,1736,1795,"Purchase by subscription, 1879",,Ceramics
79.2.94,49361,Asian Art,1879.0,Vessel,China,,,1736,1795,"Purchase by subscription, 1879",,Ceramics
"79.2.612a, b",49362,Asian Art,1879.0,Vase,China,,,1767,1799,"Purchase by subscription, 1879",,Ceramics
79.2.437,49363,Asian Art,1879.0,Flask,China,,,1644,1911,"Purchase by subscription, 1879",,Ceramics
"14.40.191a, b",49364,Asian Art,1914.0,Covered jar,China,,,1736,1795,"Bequest of Benjamin Altman, 1913",,Ceramics
79.2.774,49365,Asian Art,1879.0,Bowl,China,,,1821,1850,"Purchase by subscription, 1879",,Ceramics
29.100.248,49366,Asian Art,1929.0,Vase,China,,,1650,1850,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,Ceramics
"58.147a, b",49367,Asian Art,1958.0,Teapot,China,,,1700,1899,"Gift of Mrs. J. H. Kirkpatrick, 1958",,Ceramics
67.43.1,49368,Asian Art,1967.0,Figure,China,,,700,799,"Gift of Paul E. Manheim, 1967",,Tomb Pottery
02.18.316,49369,Asian Art,1902.0,Ritual object,China,,,-1300,-1100,"Gift of Heber R. Bishop, 1902",,Jade
13.40.4,49370,Asian Art,1913.0,Ritual object,China,,,-4500,-2000,"Gift of Samuel T. Peters, 1913",,Jade
17.118.43,49371,Asian Art,1917.0,Ritual object,China,,,-2600,-2400,"Rogers Fund, 1917",,Jade
17.118.45,49372,Asian Art,1917.0,Ceremonial ax,China,,,-1300,-1000,"Rogers Fund, 1917",,Jade
18.63,49373,Asian Art,1918.0,Ornament with mask,China,,,-2600,-2400,"Rogers Fund, 1918",,Jade
23.183.7,49374,Asian Art,1923.0,Blade,China,,,-1999,-1500,"Roger Fund, 1923",,Jade
24.51.22,49375,Asian Art,1924.0,Dagger-axe,China,,,-1300,-1000,"Rogers Fund, 1924",,Jade
30.120.124,49376,Asian Art,1930.0,Ax blade,China,,,-1599,-1000,"Gift of George Coe Graves, 1930",,Jade
57.71,49377,Asian Art,1957.0,Ceremonial blade,China,,,-2000,-1000,"Gift of Dr. Frank L. Babbott, 1957",,Jade
30.120.126,49378,Asian Art,1930.0,Disk,China,,,-2400,-2000,"Gift of George Coe Graves, 1930",,Jade
1993.198.2,49379,Asian Art,1993.0,Vessel,China,,,-2599,-2500,"Seymour Fund, 1993",,Ceramics
30.66.2,49380,Asian Art,1930.0,Figure,China,,,534,566,"Rogers Fund, 1930",,Sculpture
2000.662.7a–l,49381,Asian Art,2000.0,Figures,China,,,700,799,"Gift of Charlotte C. Weber, 2000",,Ceramics
"43.24.6a, b",49382,Asian Art,1943.0,Wine vessel,China,,,-966,-934,"Rogers Fund, 1943",,Metalwork
43.25.1,49383,Asian Art,1943.0,Wine vase,China,,,-1400,-1199,"Rogers Fund, 1943",,Metalwork
"43.25.2a, b",49384,Asian Art,1943.0,Cauldron,China,,,-1200,-1000,"Rogers Fund, 1943",,Metalwork
"49.135.6a, b",49385,Asian Art,1949.0,Vessel,China,,,-1033,-967,"Bequest of Addie W. Kahn, 1949",,Metalwork
49.135.8,49386,Asian Art,1949.0,Wine vessel,China,,,-1335,-1300,"Bequest of Addie W. Kahn, 1949",,Metalwork
1974.268.20,49393,Asian Art,1974.0,Cauldron,China,,,-1099,-1000,"Purchase, Arthur M. Sackler Gift, 1974",,Metalwork
"43.25.3a, b",49397,Asian Art,1943.0,Wine vessel,China,,,-1033,-967,"Rogers Fund, 1943",,Metalwork
"43.24.5a, b",49398,Asian Art,1943.0,Wine container,China,,,-966,-934,"Rogers Fund, 1943",,Metalwork
1974.274.2,49399,Asian Art,1974.0,Chariot linchpin,China,,,-1200,-900,"Gift of John M. Crawford Jr., in memory of Joseph H. Heil, 1974",,Metalwork
2002.447.107,49401,Asian Art,2002.0,Plate,China,,,1755,1755,"Dr. and Mrs. Roger G. Gerry Collection, Bequest of Dr. and Mrs. Roger G. Gerry, 2000",,Ceramics
1985.214.35,49402,Asian Art,1985.0,Chariot linchpin,China,,,-1100,-900,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1976.49,49403,Asian Art,1976.0,Axe,China,,,-1300,-1100,"Purchase, Arthur M. Sackler Gift, Bequest of Dorothy Graham Bennet, and Ann Eden Woodward Foundation Gift, 1976",,Metalwork
1985.214.24,49404,Asian Art,1985.0,Axe,China,,,-1200,-1000,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1985.214.25,49405,Asian Art,1985.0,Dagger-Axe,China,,,-1100,-900,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1985.214.26,49406,Asian Art,1985.0,Knife,China,,,-1099,-1000,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1985.214.28,49407,Asian Art,1985.0,Halberd,China,,,-600,-400,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1985.214.29,49408,Asian Art,1985.0,Halberd,China,,,-500,-300,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1986.267.7a–h,49432,Asian Art,1986.0,Album,China,Pan Simu,Chinese,1800,1842,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.9,49433,Asian Art,1986.0,Hanging scroll,China,Su Renshan,Chinese,1814,1849,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1984.215a–m,49434,Asian Art,1984.0,Album,China,Dai Xi,Chinese,1848,1848,"Purchase, Bequest of Dorothy Graham Bennett, 1984",,Paintings
1985.214.33,49435,Asian Art,1985.0,Ferrule,China,,,-200,-1,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
24.72.19,49436,Asian Art,1924.0,Spoon,China,,,-834,-767,"Munsey Fund, 1931",,Metalwork
24.72.20,49437,Asian Art,1924.0,Spoon,China,,,-834,-767,"Munsey Fund, 1931",,Metalwork
1985.214.88,49438,Asian Art,1985.0,Chariot yoke ornament,North China,,,-399,-300,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
1985.214.89,49439,Asian Art,1985.0,Chariot yoke ornament,North China,,,-399,-300,"Gift of Ernest Erickson Foundation, 1985",,Metalwork
20.5,49440,Asian Art,1920.0,Ornament,China,,,200,299,"Rogers Fund, 1920",,Jewelry
28.132.2,49442,Asian Art,1928.0,Figure,China,,,-206,220,"Gift of George D. Pratt, 1928",,Sculpture
18.43.12,49443,Asian Art,1918.0,Belt plaque,Northwest China,,,-200,-1,"Rogers Fund, 1918",,Metalwork
28.68.4,49444,Asian Art,1928.0,Belt plaque,Northwest China,,,-200,-1,"Gift of George D. Pratt, 1928",,Metalwork
65.170.1,49445,Asian Art,1965.0,Belt hook,China,,,-475,-200,"Purchase, Joseph Pulitzer Bequest, 1965",,Metalwork
1974.268.1,49446,Asian Art,1974.0,Belt hook,China,,,-400,-200,"Purchase, Arthur M. Sackler Gift, 1974",,Metalwork
1986.267.18,49447,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Ren Xiong,Chinese,1823,1857,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.20,49448,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Wu Xizai,Chinese,1800,1870,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.21,49449,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Wu Xizai,Chinese,1852,1852,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.22,49450,Asian Art,1986.0,Hanging scroll,China,Wu Xizai,Chinese,1868,1868,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.24,49451,Asian Art,1986.0,Hanging scroll,China,Wu Xizai,Chinese,1858,1858,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.28,49452,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Zhao Zhiqian,Chinese,1850,1870,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.30,49453,Asian Art,1986.0,Hanging scroll,China,Wang Yuan,Chinese,1871,1871,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.31,49454,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Hu Yuan,Chinese,1885,1885,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.32,49455,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Hu Yuan,Chinese,1823,1886,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.33,49456,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Hu Yuan,Chinese,1823,1886,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.39,49457,Asian Art,1986.0,Fan mounted as an album leaf,China,Zhang Xiong,Chinese,1803,1886,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.40,49458,Asian Art,1986.0,Album leaf,China,Zhang Xiong,Chinese,1827,1827,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.42,49459,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Ju Chao,Chinese,1823,1889,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.45,49460,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Ren Xun,Chinese,1870,1890,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.46,49461,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Ren Xun,Chinese,1879,1879,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.50,49462,Asian Art,1986.0,Hanging scroll,China,Ren Yi (Ren Bonian),Chinese,1889,1889,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1986.267.48,49463,Asian Art,1986.0,Folding fan mounted as an album leaf,China,Ren Yi (Ren Bonian),Chinese,1890,1890,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,Paintings
1985.131.2,49464,Asian Art,1985.0,Album leaf,China,Ren Yi (Ren Bonian),Chinese,19,19,"Bequest of Louisa L. McNeary, 1985",,Paintings
1985.131.3,49465,Asian Art,1985.0,Album leaf,China,Ren Yi (Ren Bonian),Chinese,1867,1899,"Bequest of Louisa L. McNeary, 1985",,Paintings
